Period,Store No,Store Name,Store Full,SOS,Pre-Bump %,Adoption %,Make Ahead %,Waste %,Checks Passed,Checks Total,Adherence %,SOS Pass,Adoption Pass,Make Ahead Pass,Waste Pass,Pre-Bump Pass
P3W4,1841,Ft Lauderdale-S Federal Hwy,1841-FL-Ft Lauderdale-S Federal Hwy,6.25,0.0,96.551724137931,5.3126277073968105,2.71317829457364,5,5,100.0,True,True,True,True,True
P3W4,1847,Pompano Beach-N. Federal Hwy,1847-FL-Pompano Beach-N. Federal Hwy,8.916666666666666,0.0,60.0,0.0,0.0,4,5,80.0,True,False,True,True,True
P3W4,1848,Miami-SW 107th Ave,1848-FL-Miami-SW 107th Ave,9.1,0.0,100.0,0.0,3.5398230088495604,5,5,100.0,True,True,True,True,True
P3W4,1864,Hialeah Gardens-W 33rd Ave,1864-FL-Hialeah Gardens-W 33rd Ave,8.05,0.617283950617284,95.8333333333333,0.359242325277596,0.723589001447178,5,5,100.0,True,True,True,True,True
P3W4,1891,Miami-SW 137th Ave,1891-FL-Miami-SW 137th Ave,8.783333333333333,0.0,100.0,4.1015625,3.41701534170153,5,5,100.0,True,True,True,True,True
P3W4,1954,Miami-N Kendall Dr,1954-FL-Miami-N Kendall Dr,6.116666666666666,0.0,100.0,0.0,0.0,5,5,100.0,True,True,True,True,True
P3W4,1972,Miami-Bird Ludlam,1972-FL-Miami-Bird Ludlam,8.416666666666666,0.0,96.6101694915254,0.0,6.662933930571111,4,5,80.0,True,True,True,False,True
P3W4,2013,Palm Springs-S Congress Ave,2013-FL-Palm Springs-S Congress Ave,12.266666666666667,0.72992700729927,98.1481481481482,0.0,,3,4,75.0,False,True,True,,True
P3W4,2042,Miami-W Flagler St,2042-FL-Miami-W Flagler St,7.45,0.588235294117647,100.0,0.286430361618332,1.5661707126076703,5,5,100.0,True,True,True,True,True
P3W4,2048,Coral Springs-Wiles Rd,2048-FL-Coral Springs-Wiles Rd,9.766666666666667,0.8264462809917361,98.75,1.27336765104308,,4,4,100.0,True,True,True,,True
P3W4,205,Lauderhill-Oakland Park,205-FL-Lauderhill-Oakland Park,6.216666666666667,0.0,97.7777777777778,6.2672348959639,,4,4,100.0,True,True,True,,True
P3W4,2118,Naranja-S. Dixie Hwy,2118-FL-Naranja-S. Dixie Hwy,6.866666666666667,0.0,98.9795918367347,0.0,21.3054638797213,4,5,80.0,True,True,True,False,True
P3W4,2290,Pembroke Pines-N. Flamingo Rd,2290-FL-Pembroke Pines-N. Flamingo Rd,14.816666666666666,0.0,94.4444444444444,0.0,9.38375350140056,3,5,60.0,False,True,True,False,True
P3W4,2497,Royal Palm Beach,2497-FL-Royal Palm Beach,9.0,2.2346368715083798,100.0,0.0,,3,4,75.0,True,True,True,,False
P3W4,2602,Doral-NW 58th St.,2602-FL-Doral-NW 58th St.,8.6,0.0,100.0,0.0,,4,4,100.0,True,True,True,,True
P3W4,2627,Hialeah-Hialeah Dr.,2627-FL-Hialeah-Hialeah Dr.,9.366666666666667,0.0,100.0,1.9342359767891701,,4,4,100.0,True,True,True,,True
P3W4,2696,West Palm Beach-Okeechobee Blv,2696-FL-West Palm Beach-Okeechobee Blvd,9.933333333333334,0.0,100.0,3.19659030367608,,4,4,100.0,True,True,True,,True
P3W4,2766,Miami-Bird Rd.,2766-FL-Miami-Bird Rd.,8.416666666666666,0.8,100.0,1.2899896800825599,0.0,5,5,100.0,True,True,True,True,True
P3W4,2885,Lantana-W. Lantana Rd,2885-FL-Lantana-W. Lantana Rd,7.816666666666666,0.0,97.7777777777778,0.0,0.8918617614269789,5,5,100.0,True,True,True,True,True
P3W4,2890,Miami-NW 199th St.,2890-FL-Miami-NW 199th St.,14.233333333333333,0.568181818181818,97.5609756097561,0.0,,3,4,75.0,False,True,True,,True
P3W4,2893,Miami-NE Miami Ct. - GK,2893-FL-Miami-NE Miami Ct. - GK,13.616666666666667,0.0,100.0,0.0,,3,4,75.0,False,True,True,,True
P3W4,2974,Delray Beach-Linton Blvd,2974-FL-Delray Beach-Linton Blvd,12.866666666666667,1.34228187919463,95.7446808510638,0.0,1.65361183637946,4,5,80.0,False,True,True,True,True
P3W4,2976,Weston-Indian Trace,2976-FL-Weston-Indian Trace,10.466666666666667,0.0,88.0,1.43061516452074,1.7578125,4,5,80.0,False,True,True,True,True
P3W4,3013,Miami-Quail Roost Dr,3013-FL-Miami-Quail Roost Dr,9.466666666666667,0.0,98.1818181818182,3.44976282880552,0.81374321880651,5,5,100.0,True,True,True,True,True
P3W4,3200,Jupiter-E Indiantown Rd,3200-FL-Jupiter-E Indiantown Rd,9.233333333333333,1.7699115044247802,84.0,15.6730178242163,,1,4,25.0,True,False,False,,False
P3W4,346,Miami-Old Cutler Rd,346-FL-Miami-Old Cutler Rd,7.933333333333334,0.0,91.56626506024101,8.85245901639344,2.42825607064018,5,5,100.0,True,True,True,True,True
P3W4,4032,Miami-NW 7th St.,4032-FL-Miami-NW 7th St.,8.766666666666667,0.645161290322581,100.0,1.3836042891733,0.334896182183523,5,5,100.0,True,True,True,True,True
P3W4,420,Deerfield Beach,420-FL-Deerfield Beach,9.666666666666666,0.0,95.6521739130435,0.0,1.81159420289855,5,5,100.0,True,True,True,True,True
P3W4,79,Plantation,79-FL-Plantation,9.25,0.0,95.7142857142857,8.49658314350797,0.718132854578097,5,5,100.0,True,True,True,True,True
P3W4,871,Florida City-Dixie Hwy,871-FL-Florida City-Dixie Hwy,10.25,0.0,86.9158878504673,0.0,,3,4,75.0,False,True,True,,True
P3W4,883,Hallandale Beach-W Hallandale ,883-FL-Hallandale Beach-W Hallandale Beach Blvd,8.016666666666667,0.0,100.0,0.0,0.0,5,5,100.0,True,True,True,True,True
P4W1,1096,Tamarac-N. University Drive,1096-FL-Tamarac-N. University Drive,14.266666666666667,0.0,100.0,4.71132897603486,,3,4,75.0,False,True,True,,True
P4W1,1167,Pembroke Pines-Pines Blvd,1167-FL-Pembroke Pines-Pines Blvd,13.0,0.0,100.0,6.000600060006,,3,4,75.0,False,True,True,,True
P4W1,1252,Fort Lauderdale-W. Broward Blv,1252-FL-Fort Lauderdale-W. Broward Blvd.,7.3,0.0,100.0,0.0,0.0,5,5,100.0,True,True,True,True,True
P4W1,1677,Palmetto Bay- SW 160th St.,1677-FL-Palmetto Bay- SW 160th St.,8.033333333333333,0.0,100.0,0.0,,4,4,100.0,True,True,True,,True
P4W1,1726,Fort Lauderdale-E. Commercial ,1726-FL-Fort Lauderdale-E. Commercial Blvd,10.533333333333333,0.0,100.0,1.78062678062678,,3,4,75.0,False,True,True,,True
P4W1,1771,Miami-SW 152nd St,1771-FL-Miami-SW 152nd St,5.8,0.0,100.0,0.0,,4,4,100.0,True,True,True,,True
P4W1,183,Margate-Atlantic,183-FL-Margate-Atlantic,14.05,0.0,72.4137931034483,2.17335058214748,,2,4,50.0,False,False,True,,True
P4W1,1841,Ft Lauderdale-S Federal Hwy,1841-FL-Ft Lauderdale-S Federal Hwy,6.033333333333333,0.0,100.0,2.25133033155956,1.71339563862928,5,5,100.0,True,True,True,True,True
P4W1,1847,Pompano Beach-N. Federal Hwy,1847-FL-Pompano Beach-N. Federal Hwy,10.283333333333333,0.0,65.2173913043478,2.4519049415314997,,2,4,50.0,False,False,True,,True
P4W1,1848,Miami-SW 107th Ave,1848-FL-Miami-SW 107th Ave,8.5,0.0,100.0,0.0,,4,4,100.0,True,True,True,,True
P4W1,1864,Hialeah Gardens-W 33rd Ave,1864-FL-Hialeah Gardens-W 33rd Ave,7.316666666666666,0.0,95.5555555555556,0.0,0.0,5,5,100.0,True,True,True,True,True
P4W1,1891,Miami-SW 137th Ave,1891-FL-Miami-SW 137th Ave,8.766666666666667,0.0,96.6666666666667,0.0,,4,4,100.0,True,True,True,,True
P4W1,1954,Miami-N Kendall Dr,1954-FL-Miami-N Kendall Dr,5.666666666666667,0.0,100.0,0.0,0.07267441860465121,5,5,100.0,True,True,True,True,True
P4W1,1972,Miami-Bird Ludlam,1972-FL-Miami-Bird Ludlam,7.466666666666667,0.0,100.0,0.0,6.385696040868449,4,5,80.0,True,True,True,False,True
P4W1,2013,Palm Springs-S Congress Ave,2013-FL-Palm Springs-S Congress Ave,12.566666666666666,0.0,100.0,0.0,,3,4,75.0,False,True,True,,True
P4W1,2042,Miami-W Flagler St,2042-FL-Miami-W Flagler St,6.833333333333333,0.0,97.2972972972973,1.8860807242550002,9.18287937743191,4,5,80.0,True,True,True,False,True
P4W1,2048,Coral Springs-Wiles Rd,2048-FL-Coral Springs-Wiles Rd,7.7,0.0,97.1428571428571,3.82077110107676,,4,4,100.0,True,True,True,,True
P4W1,205,Lauderhill-Oakland Park,205-FL-Lauderhill-Oakland Park,6.966666666666667,0.0,97.8723404255319,0.0,,4,4,100.0,True,True,True,,True
P4W1,2118,Naranja-S. Dixie Hwy,2118-FL-Naranja-S. Dixie Hwy,6.233333333333333,0.0,100.0,0.0,9.51957295373665,4,5,80.0,True,True,True,False,True
P4W1,2290,Pembroke Pines-N. Flamingo Rd,2290-FL-Pembroke Pines-N. Flamingo Rd,9.566666666666666,0.0,100.0,0.0,3.13167259786477,5,5,100.0,True,True,True,True,True
P4W1,2497,Royal Palm Beach,2497-FL-Royal Palm Beach,10.083333333333334,0.0,100.0,0.0,,3,4,75.0,False,True,True,,True
P4W1,2602,Doral-NW 58th St.,2602-FL-Doral-NW 58th St.,8.833333333333334,0.0,100.0,5.19031141868512,,4,4,100.0,True,True,True,,True
P4W1,2627,Hialeah-Hialeah Dr.,2627-FL-Hialeah-Hialeah Dr.,8.766666666666667,0.0,100.0,0.0,3.03921568627451,5,5,100.0,True,True,True,True,True
P4W1,2696,West Palm Beach-Okeechobee Blv,2696-FL-West Palm Beach-Okeechobee Blvd,10.283333333333333,0.0,100.0,2.06388206388206,0.0,4,5,80.0,False,True,True,True,True
P4W1,2766,Miami-Bird Rd.,2766-FL-Miami-Bird Rd.,8.7,0.0,100.0,0.0,0.0,5,5,100.0,True,True,True,True,True
P4W1,2885,Lantana-W. Lantana Rd,2885-FL-Lantana-W. Lantana Rd,7.783333333333333,0.0,96.49122807017541,0.0,,4,4,100.0,True,True,True,,True
P4W1,2890,Miami-NW 199th St.,2890-FL-Miami-NW 199th St.,12.216666666666667,0.0,98.03921568627449,0.190839694656489,0.0,4,5,80.0,False,True,True,True,True
P4W1,2893,Miami-NE Miami Ct. - GK,2893-FL-Miami-NE Miami Ct. - GK,9.816666666666666,0.0,100.0,0.0,1.2831479897348201,5,5,100.0,True,True,True,True,True
P4W1,2974,Delray Beach-Linton Blvd,2974-FL-Delray Beach-Linton Blvd,9.5,0.0,95.0,0.0,1.46726862302483,5,5,100.0,True,True,True,True,True
P4W1,2976,Weston-Indian Trace,2976-FL-Weston-Indian Trace,10.716666666666667,0.0,87.1794871794872,0.0,0.0,4,5,80.0,False,True,True,True,True
P4W1,3013,Miami-Quail Roost Dr,3013-FL-Miami-Quail Roost Dr,11.133333333333333,0.0,100.0,0.7295719844357981,3.7719298245614,4,5,80.0,False,True,True,True,True
P4W1,3200,Jupiter-E Indiantown Rd,3200-FL-Jupiter-E Indiantown Rd,10.366666666666667,0.0,84.6153846153846,14.773306164034599,,1,4,25.0,False,False,False,,True
P4W1,3317,Boca Raton-Glades Road,3317-FL-Boca Raton-Glades Road,12.95,0.0,92.1875,11.417475728155301,1.38976626658244,3,5,60.0,False,True,False,True,True
P4W1,346,Miami-Old Cutler Rd,346-FL-Miami-Old Cutler Rd,8.316666666666666,0.0,100.0,15.8156028368794,1.02098695405559,4,5,80.0,True,True,False,True,True
P4W1,4032,Miami-NW 7th St.,4032-FL-Miami-NW 7th St.,9.833333333333334,0.0,100.0,0.0,,4,4,100.0,True,True,True,,True
P4W1,420,Deerfield Beach,420-FL-Deerfield Beach,8.466666666666667,0.0,100.0,0.0,,4,4,100.0,True,True,True,,True
P4W1,79,Plantation,79-FL-Plantation,8.516666666666667,0.0,95.0,5.81785634370105,0.647458724506313,5,5,100.0,True,True,True,True,True
P4W1,871,Florida City-Dixie Hwy,871-FL-Florida City-Dixie Hwy,7.8,0.0,89.24731182795699,2.51553714116603,0.0,5,5,100.0,True,True,True,True,True
P4W1,883,Hallandale Beach-W Hallandale ,883-FL-Hallandale Beach-W Hallandale Beach Blvd,10.1,0.0,100.0,0.0,,3,4,75.0,False,True,True,,True
P4W2,1096,Tamarac-N. University Drive,1096-FL-Tamarac-N. University Drive,15.766666666666667,0.0,100.0,3.62167795726941,,3,4,75.0,False,True,True,,True
P4W2,1167,Pembroke Pines-Pines Blvd,1167-FL-Pembroke Pines-Pines Blvd,21.033333333333335,0.0,100.0,3.5588752196836597,,3,4,75.0,False,True,True,,True
P4W2,1252,Fort Lauderdale-W. Broward Blv,1252-FL-Fort Lauderdale-W. Broward Blvd.,9.1,0.0,100.0,0.0,2.79485746226942,5,5,100.0,True,True,True,True,True
P4W2,1677,Palmetto Bay- SW 160th St.,1677-FL-Palmetto Bay- SW 160th St.,7.966666666666667,0.0,98.27586206896551,0.0,0.0,5,5,100.0,True,True,True,True,True
P4W2,1726,Fort Lauderdale-E. Commercial ,1726-FL-Fort Lauderdale-E. Commercial Blvd,9.116666666666667,0.0,100.0,4.53648915187377,,4,4,100.0,True,True,True,,True
P4W2,1771,Miami-SW 152nd St,1771-FL-Miami-SW 152nd St,6.2,0.0,100.0,0.0269759913676828,,4,4,100.0,True,True,True,,True
P4W2,183,Margate-Atlantic,183-FL-Margate-Atlantic,16.666666666666668,0.0,80.2631578947368,0.245338567222767,,2,4,50.0,False,False,True,,True
P4W2,1841,Ft Lauderdale-S Federal Hwy,1841-FL-Ft Lauderdale-S Federal Hwy,7.033333333333333,0.0,95.0,0.0,,4,4,100.0,True,True,True,,True
P4W2,1847,Pompano Beach-N. Federal Hwy,1847-FL-Pompano Beach-N. Federal Hwy,9.083333333333334,0.0,66.6666666666667,0.0,1.52456239412761,4,5,80.0,True,False,True,True,True
P4W2,1848,Miami-SW 107th Ave,1848-FL-Miami-SW 107th Ave,8.783333333333333,0.0,100.0,0.0,,4,4,100.0,True,True,True,,True
P4W2,1864,Hialeah Gardens-W 33rd Ave,1864-FL-Hialeah Gardens-W 33rd Ave,8.15,0.0,98.0,0.7990529742527369,0.9675190048375949,5,5,100.0,True,True,True,True,True
P4W2,1891,Miami-SW 137th Ave,1891-FL-Miami-SW 137th Ave,8.616666666666667,0.0,100.0,0.30978934324659196,,4,4,100.0,True,True,True,,True
P4W2,1954,Miami-N Kendall Dr,1954-FL-Miami-N Kendall Dr,7.433333333333334,0.0,100.0,0.7265329845975009,1.0071942446043198,5,5,100.0,True,True,True,True,True
P4W2,1972,Miami-Bird Ludlam,1972-FL-Miami-Bird Ludlam,8.033333333333333,0.0,100.0,0.0,11.2378779235596,4,5,80.0,True,True,True,False,True
P4W2,2013,Palm Springs-S Congress Ave,2013-FL-Palm Springs-S Congress Ave,10.383333333333333,0.0,100.0,0.0,,3,4,75.0,False,True,True,,True
P4W2,2042,Miami-W Flagler St,2042-FL-Miami-W Flagler St,8.85,0.0,100.0,0.0,1.04961832061069,5,5,100.0,True,True,True,True,True
P4W2,2048,Coral Springs-Wiles Rd,2048-FL-Coral Springs-Wiles Rd,10.216666666666667,0.0,96.2025316455696,0.358225406448057,,3,4,75.0,False,True,True,,True
P4W2,205,Lauderhill-Oakland Park,205-FL-Lauderhill-Oakland Park,6.85,0.0,100.0,1.3139371187236,,4,4,100.0,True,True,True,,True
P4W2,2118,Naranja-S. Dixie Hwy,2118-FL-Naranja-S. Dixie Hwy,11.4,0.0,100.0,0.0,16.1490683229814,3,5,60.0,False,True,True,False,True
P4W2,2290,Pembroke Pines-N. Flamingo Rd,2290-FL-Pembroke Pines-N. Flamingo Rd,9.716666666666667,0.0,100.0,1.9880715705765402,6.2138728323699395,4,5,80.0,True,True,True,False,True
P4W2,2497,Royal Palm Beach,2497-FL-Royal Palm Beach,7.966666666666667,0.0,100.0,0.0,,4,4,100.0,True,True,True,,True
P4W2,2602,Doral-NW 58th St.,2602-FL-Doral-NW 58th St.,9.116666666666667,0.0,100.0,1.15118956254797,0.0,5,5,100.0,True,True,True,True,True
P4W2,2627,Hialeah-Hialeah Dr.,2627-FL-Hialeah-Hialeah Dr.,8.883333333333333,0.0,100.0,0.0,,4,4,100.0,True,True,True,,True
P4W2,2696,West Palm Beach-Okeechobee Blv,2696-FL-West Palm Beach-Okeechobee Blvd,10.883333333333333,0.0,93.75,4.829965500246431,0.797448165869218,4,5,80.0,False,True,True,True,True
P4W2,2766,Miami-Bird Rd.,2766-FL-Miami-Bird Rd.,8.966666666666667,0.0,100.0,0.381497377205532,,4,4,100.0,True,True,True,,True
P4W2,2885,Lantana-W. Lantana Rd,2885-FL-Lantana-W. Lantana Rd,7.5,0.0,100.0,1.68612191958495,,4,4,100.0,True,True,True,,True
P4W2,2890,Miami-NW 199th St.,2890-FL-Miami-NW 199th St.,19.216666666666665,0.0,100.0,0.0,,3,4,75.0,False,True,True,,True
P4W2,2893,Miami-NE Miami Ct. - GK,2893-FL-Miami-NE Miami Ct. - GK,10.366666666666667,0.0,100.0,0.0,,3,4,75.0,False,True,True,,True
P4W2,2974,Delray Beach-Linton Blvd,2974-FL-Delray Beach-Linton Blvd,11.133333333333333,0.0,94.8275862068966,0.0,0.743801652892562,4,5,80.0,False,True,True,True,True
P4W2,2976,Weston-Indian Trace,2976-FL-Weston-Indian Trace,10.866666666666667,0.0,66.6666666666667,0.0,3.34975369458128,3,5,60.0,False,False,True,True,True
P4W2,3013,Miami-Quail Roost Dr,3013-FL-Miami-Quail Roost Dr,9.75,0.0,94.59459459459461,5.6886227544910195,0.940733772342427,5,5,100.0,True,True,True,True,True
P4W2,3200,Jupiter-E Indiantown Rd,3200-FL-Jupiter-E Indiantown Rd,9.983333333333333,0.0,92.8571428571429,2.29885057471264,,4,4,100.0,True,True,True,,True
P4W2,3317,Boca Raton-Glades Road,3317-FL-Boca Raton-Glades Road,10.966666666666667,0.0,84.9056603773585,1.94029850746269,3.16409124356144,3,5,60.0,False,False,True,True,True
P4W2,346,Miami-Old Cutler Rd,346-FL-Miami-Old Cutler Rd,10.45,0.0,100.0,1.7401392111368899,,3,4,75.0,False,True,True,,True
P4W2,4032,Miami-NW 7th St.,4032-FL-Miami-NW 7th St.,9.633333333333333,0.0,100.0,0.0,2.07956600361664,5,5,100.0,True,True,True,True,True
P4W2,420,Deerfield Beach,420-FL-Deerfield Beach,13.216666666666667,0.0,100.0,0.0,,3,4,75.0,False,True,True,,True
P4W2,79,Plantation,79-FL-Plantation,9.433333333333334,0.0,74.7572815533981,7.23025583982203,1.0302197802197801,4,5,80.0,True,False,True,True,True
P4W2,871,Florida City-Dixie Hwy,871-FL-Florida City-Dixie Hwy,8.516666666666667,0.0,93.10344827586209,3.10978907517577,,4,4,100.0,True,True,True,,True
P4W2,883,Hallandale Beach-W Hallandale ,883-FL-Hallandale Beach-W Hallandale Beach Blvd,9.516666666666667,0.0,100.0,0.0,,4,4,100.0,True,True,True,,True
P4W3,1096,Tamarac-N. University Drive,1096-FL-Tamarac-N. University Drive,17.383333333333333,0.0,93.5483870967742,0.0,,3,4,75.0,False,True,True,,True
P4W3,1167,Pembroke Pines-Pines Blvd,1167-FL-Pembroke Pines-Pines Blvd,24.716666666666665,0.0,63.8297872340426,5.13468013468013,5.40990428630878,2,5,40.0,False,False,True,False,True
P4W3,1252,Fort Lauderdale-W. Broward Blv,1252-FL-Fort Lauderdale-W. Broward Blvd.,7.866666666666667,0.0,98.780487804878,0.0,,4,4,100.0,True,True,True,,True
P4W3,1677,Palmetto Bay- SW 160th St.,1677-FL-Palmetto Bay- SW 160th St.,7.733333333333333,0.0,98.0,0.0,,4,4,100.0,True,True,True,,True
P4W3,1726,Fort Lauderdale-E. Commercial ,1726-FL-Fort Lauderdale-E. Commercial Blvd,9.166666666666666,0.0,100.0,1.00502512562814,,4,4,100.0,True,True,True,,True
P4W3,1771,Miami-SW 152nd St,1771-FL-Miami-SW 152nd St,9.216666666666667,0.0,98.3050847457627,0.0,,4,4,100.0,True,True,True,,True
P4W3,183,Margate-Atlantic,183-FL-Margate-Atlantic,16.383333333333333,0.0,61.0,0.789889415481832,,2,4,50.0,False,False,True,,True
P4W3,1841,Ft Lauderdale-S Federal Hwy,1841-FL-Ft Lauderdale-S Federal Hwy,8.816666666666666,0.0,92.3076923076923,2.24398204814361,3.1294452347083896,5,5,100.0,True,True,True,True,True
P4W3,1847,Pompano Beach-N. Federal Hwy,1847-FL-Pompano Beach-N. Federal Hwy,9.233333333333333,0.0,71.73913043478261,1.12697220135237,1.92061459667093,4,5,80.0,True,False,True,True,True
P4W3,1848,Miami-SW 107th Ave,1848-FL-Miami-SW 107th Ave,7.683333333333334,0.0,100.0,2.80898876404494,,4,4,100.0,True,True,True,,True
P4W3,1864,Hialeah Gardens-W 33rd Ave,1864-FL-Hialeah Gardens-W 33rd Ave,8.266666666666667,0.0,95.7446808510638,0.944287063267233,0.0,5,5,100.0,True,True,True,True,True
P4W3,1891,Miami-SW 137th Ave,1891-FL-Miami-SW 137th Ave,8.066666666666666,0.0,100.0,0.0,,4,4,100.0,True,True,True,,True
P4W3,1954,Miami-N Kendall Dr,1954-FL-Miami-N Kendall Dr,9.55,0.0,100.0,0.147094876195146,0.347826086956522,5,5,100.0,True,True,True,True,True
P4W3,1972,Miami-Bird Ludlam,1972-FL-Miami-Bird Ludlam,8.483333333333333,0.0,100.0,1.6097077761268002,11.4663726571114,4,5,80.0,True,True,True,False,True
P4W3,2013,Palm Springs-S Congress Ave,2013-FL-Palm Springs-S Congress Ave,11.533333333333333,0.0,100.0,0.0,,3,4,75.0,False,True,True,,True
P4W3,2042,Miami-W Flagler St,2042-FL-Miami-W Flagler St,8.983333333333333,0.0,100.0,0.0,,4,4,100.0,True,True,True,,True
P4W3,2048,Coral Springs-Wiles Rd,2048-FL-Coral Springs-Wiles Rd,11.133333333333333,0.0,97.5903614457831,5.19357884796978,,3,4,75.0,False,True,True,,True
P4W3,205,Lauderhill-Oakland Park,205-FL-Lauderhill-Oakland Park,7.366666666666666,0.0,100.0,2.7361408517725403,,4,4,100.0,True,True,True,,True
P4W3,2118,Naranja-S. Dixie Hwy,2118-FL-Naranja-S. Dixie Hwy,9.583333333333334,0.0,,0.0,,3,3,100.0,True,,True,,True
P4W3,2290,Pembroke Pines-N. Flamingo Rd,2290-FL-Pembroke Pines-N. Flamingo Rd,12.466666666666667,0.0,96.969696969697,0.47489823609226606,2.41228070175439,4,5,80.0,False,True,True,True,True
P4W3,2497,Royal Palm Beach,2497-FL-Royal Palm Beach,9.1,0.0,100.0,0.0,,4,4,100.0,True,True,True,,True
P4W3,2602,Doral-NW 58th St.,2602-FL-Doral-NW 58th St.,10.066666666666666,0.0,100.0,1.4492753623188401,0.0,4,5,80.0,False,True,True,True,True
P4W3,2627,Hialeah-Hialeah Dr.,2627-FL-Hialeah-Hialeah Dr.,9.1,0.0,100.0,0.0,,4,4,100.0,True,True,True,,True
P4W3,2696,West Palm Beach-Okeechobee Blv,2696-FL-West Palm Beach-Okeechobee Blvd,11.85,0.0,91.8918918918919,6.05794556628622,0.0,4,5,80.0,False,True,True,True,True
P4W3,2766,Miami-Bird Rd.,2766-FL-Miami-Bird Rd.,8.466666666666667,0.0,100.0,0.0,0.0,5,5,100.0,True,True,True,True,True
P4W3,2885,Lantana-W. Lantana Rd,2885-FL-Lantana-W. Lantana Rd,9.7,0.0,93.4782608695652,2.8372591006423997,,4,4,100.0,True,True,True,,True
P4W3,2890,Miami-NW 199th St.,2890-FL-Miami-NW 199th St.,15.433333333333334,0.921658986175115,100.0,5.74028701435072,,3,4,75.0,False,True,True,,True
P4W3,2893,Miami-NE Miami Ct. - GK,2893-FL-Miami-NE Miami Ct. - GK,10.7,0.0,100.0,0.0,,3,4,75.0,False,True,True,,True
P4W3,2974,Delray Beach-Linton Blvd,2974-FL-Delray Beach-Linton Blvd,11.083333333333334,0.0,98.0,2.32459847844463,,3,4,75.0,False,True,True,,True
P4W3,3013,Miami-Quail Roost Dr,3013-FL-Miami-Quail Roost Dr,11.266666666666667,0.0,100.0,3.7158984007525904,0.0,4,5,80.0,False,True,True,True,True
P4W3,3200,Jupiter-E Indiantown Rd,3200-FL-Jupiter-E Indiantown Rd,8.566666666666666,0.0,96.875,0.0,0.0,5,5,100.0,True,True,True,True,True
P4W3,3317,Boca Raton-Glades Road,3317-FL-Boca Raton-Glades Road,10.466666666666667,0.0,86.53846153846149,13.453741245853301,0.0,3,5,60.0,False,True,False,True,True
P4W3,346,Miami-Old Cutler Rd,346-FL-Miami-Old Cutler Rd,8.466666666666667,0.0,98.3333333333333,2.27272727272727,2.1658415841584198,5,5,100.0,True,True,True,True,True
P4W3,4032,Miami-NW 7th St.,4032-FL-Miami-NW 7th St.,10.333333333333334,0.0,100.0,0.0,0.0,4,5,80.0,False,True,True,True,True
P4W3,420,Deerfield Beach,420-FL-Deerfield Beach,6.933333333333334,0.0,89.74358974358971,0.943841434638981,,4,4,100.0,True,True,True,,True
P4W3,79,Plantation,79-FL-Plantation,11.8,0.0,98.7179487179487,25.462521457180998,6.44668499847235,2,5,40.0,False,True,False,False,True
P4W3,871,Florida City-Dixie Hwy,871-FL-Florida City-Dixie Hwy,7.75,0.0,100.0,0.0,,4,4,100.0,True,True,True,,True
P4W3,883,Hallandale Beach-W Hallandale ,883-FL-Hallandale Beach-W Hallandale Beach Blvd,9.333333333333334,0.0,100.0,3.00168634064081,,4,4,100.0,True,True,True,,True
P4W4,1096,Tamarac-N. University Drive,1096-FL-Tamarac-N. University Drive,22.816666666666666,0.0,98.3050847457627,4.91689750692521,,3,4,75.0,False,True,True,,True
P4W4,1167,Pembroke Pines-Pines Blvd,1167-FL-Pembroke Pines-Pines Blvd,22.733333333333334,0.0,75.7142857142857,13.100827185334198,0.43720190779014295,2,5,40.0,False,False,False,True,True
P4W4,1252,Fort Lauderdale-W. Broward Blv,1252-FL-Fort Lauderdale-W. Broward Blvd.,8.533333333333333,0.0,88.1720430107527,1.95286195286195,,4,4,100.0,True,True,True,,True
P4W4,1677,Palmetto Bay- SW 160th St.,1677-FL-Palmetto Bay- SW 160th St.,8.116666666666667,0.0,100.0,0.0,5.3970701619121,4,5,80.0,True,True,True,False,True
P4W4,1726,Fort Lauderdale-E. Commercial ,1726-FL-Fort Lauderdale-E. Commercial Blvd,9.566666666666666,0.0,100.0,1.35013501350135,,4,4,100.0,True,True,True,,True
P4W4,1771,Miami-SW 152nd St,1771-FL-Miami-SW 152nd St,7.466666666666667,0.0,98.27586206896551,1.2296444001329299,0.202839756592292,5,5,100.0,True,True,True,True,True
P4W4,183,Margate-Atlantic,183-FL-Margate-Atlantic,14.066666666666666,0.0,73.4939759036145,0.28768699654775604,,2,4,50.0,False,False,True,,True
P4W4,1841,Ft Lauderdale-S Federal Hwy,1841-FL-Ft Lauderdale-S Federal Hwy,8.516666666666667,0.0,97.7777777777778,1.46359312111233,0.580130529369108,5,5,100.0,True,True,True,True,True
P4W4,1847,Pompano Beach-N. Federal Hwy,1847-FL-Pompano Beach-N. Federal Hwy,9.916666666666666,0.0,90.4761904761905,0.0,1.55183116076971,5,5,100.0,True,True,True,True,True
P4W4,1848,Miami-SW 107th Ave,1848-FL-Miami-SW 107th Ave,8.183333333333334,0.0,100.0,0.0,2.28215767634855,5,5,100.0,True,True,True,True,True
P4W4,1864,Hialeah Gardens-W 33rd Ave,1864-FL-Hialeah Gardens-W 33rd Ave,8.483333333333333,0.0,94.0,0.40860800871697106,0.981033355134074,5,5,100.0,True,True,True,True,True
